season_year,player_id,first_name,last_name,team,assists,assists_event,assists_per_game,birth_date,catches,even_strength_goals,faceoff_pct,faceoffs_total,faceoffs_won,game_winning_goals,games,goals,goals_against,goals_event,goals_per_game,height_cm,ice_time_min_per_game,ice_time_s,is_goalie,name,nationality,pim,pim_event,plus_minus,points,points_event,points_per_game,position,powerplay_goals_event,pp_assists,pp_goals,primary_assists,save_pct_calc,saves,secondary_assists,sh_assists,sh_goals,shooting_pct,shoots,shorthanded_goals_event,shots,shots_from_shotmap,shots_per_game,team_side,weight_kg
2023,28905831,JARKKO,PARIKKA,Ilves,9,9,0.125,1997-09-06,,3,,0,0,0,72,3,0,3,0.042,182,0.0,0,False,JARKKO PARIKKA,FIN,38,38,0,12,12,0.167,VP,0,0,0,2,,0,7,0,0,1.42,LEFT,0,211,211,2.931,home,87
2023,60543046,MATTHEW,ABT,Lukko,9,9,0.143,1993-07-25,,3,,0,0,1,63,3,0,3,0.048,193,0.0,0,False,MATTHEW ABT,CAN,46,46,0,12,12,0.19,OP,0,0,0,5,,0,4,0,0,2.03,LEFT,0,148,148,2.349,away,85
2023,100025878,JOHAN,MOTIN,HIFK,9,9,0.136,1989-10-10,,3,,0,0,0,66,3,0,3,0.045,187,0.0,0,False,JOHAN MOTIN,SWE,49,49,0,12,12,0.182,OP,0,0,0,4,,0,5,0,0,1.62,RIGHT,0,185,185,2.803,away,91
2023,33189367,OTTO,SALIN,HIFK,10,10,0.204,2004-03-07,,2,,0,0,0,49,2,0,2,0.041,180,0.0,0,False,OTTO SALIN,FIN,12,12,0,12,12,0.245,OP,0,0,0,4,,0,6,0,0,2.13,RIGHT,0,94,94,1.918,home,87
2023,31585390,MISKA,KUKKONEN,KooKoo,11,11,0.164,2000-06-19,,1,,0,0,0,67,1,0,1,0.015,186,0.0,0,False,MISKA KUKKONEN,FIN,88,88,0,12,12,0.179,OP,0,0,0,5,,0,6,0,0,0.56,RIGHT,0,179,179,2.672,away,92
2023,30561454,LENNI,KILLINEN,Pelicans,11,11,0.147,2000-06-15,,1,,0,0,0,75,1,0,1,0.013,187,0.0,0,False,LENNI KILLINEN,FIN,18,18,0,12,12,0.16,VL,0,0,0,5,,0,6,0,0,1.56,LEFT,0,64,64,0.853,home,93
2023,60654688,ANTHONY,RECH,TPS,4,4,0.129,1992-07-09,,7,,0,0,2,31,7,0,7,0.226,180,0.0,0,False,ANTHONY RECH,FRA,4,4,0,11,11,0.355,VL,0,0,0,1,,0,3,0,0,10.61,LEFT,0,66,66,2.129,away,87
2023,60348452,KRISTIAN,POSPISIL,SaiPa,5,5,0.167,1996-04-22,,2,,0,0,0,30,6,0,6,0.2,187,0.0,0,False,KRISTIAN POSPISIL,SVK,39,39,0,11,11,0.367,VL,4,0,0,4,,0,1,0,0,7.23,LEFT,0,83,83,2.767,away,88
2023,33611644,ALEKSANTERI,KASKIMÄKI,HIFK,5,5,0.083,2004-02-06,,6,,0,0,0,60,6,0,6,0.1,183,0.0,0,False,ALEKSANTERI KASKIMÄKI,FIN,4,4,0,11,11,0.183,VL,0,0,0,4,,0,1,0,0,6.9,LEFT,0,87,87,1.45,away,85
2023,29782985,NIKLAS,PELTOMÄKI,Jukurit,6,6,0.1,1998-04-09,,4,,0,0,1,60,5,0,5,0.083,190,0.0,0,False,NIKLAS PELTOMÄKI,FIN,20,20,0,11,11,0.183,VP,1,0,0,2,,0,4,0,0,3.55,LEFT,0,141,141,2.35,home,83
2023,40371281,BEN,BLOOD,Pelicans,6,6,0.115,1989-03-15,,5,,0,0,1,52,5,0,5,0.096,194,0.0,0,False,BEN BLOOD,USA,80,80,0,11,11,0.212,P,0,0,0,3,,0,3,0,0,4.24,LEFT,0,118,118,2.269,home,103
2023,30707373,MIRO,VÄÄNÄNEN,HIFK,7,7,0.097,1998-11-15,,3,,0,0,1,72,4,0,4,0.056,182,0.0,0,False,MIRO VÄÄNÄNEN,FIN,39,39,0,11,11,0.153,KH,1,0,0,6,,0,1,0,0,8.16,LEFT,0,49,49,0.681,home,89
2023,40291921,LEEVI,AALTONEN,KooKoo,7,7,0.104,2001-01-24,,4,,0,0,0,67,4,0,4,0.06,175,0.0,0,False,LEEVI AALTONEN,FIN,2,2,0,11,11,0.164,OL,0,0,0,2,,0,5,0,0,3.48,LEFT,0,115,115,1.716,away,76
2023,30058828,JAMI,VIRTANEN,Ässät,8,8,0.131,2000-08-07,,3,,0,0,1,61,3,0,3,0.049,183,0.0,0,False,JAMI VIRTANEN,FIN,8,8,0,11,11,0.18,OL,0,0,0,6,,0,2,0,0,2.97,RIGHT,0,101,101,1.656,home,87
2023,30728860,SAMUEL,SALONEN,JYP,8,8,0.143,2000-03-22,,2,,0,0,1,56,3,0,3,0.054,192,0.0,0,False,SAMUEL SALONEN,FIN,26,26,0,11,11,0.196,VL,1,0,0,3,,0,5,0,0,4.55,LEFT,0,66,66,1.179,away,90
2023,60662469,GEOFF,PLATT,Tappara,8,8,0.174,1985-07-10,,2,,0,0,0,46,3,0,3,0.065,176,0.0,0,False,GEOFF PLATT,CAN,20,20,0,11,11,0.239,VL,1,0,0,3,,0,5,0,0,5.66,LEFT,0,53,53,1.152,away,82
2023,32681170,HANNES,HÄKKILÄ,Jukurit,9,9,0.17,2002-09-22,,1,,0,0,0,53,2,0,2,0.038,175,0.0,0,False,HANNES HÄKKILÄ,FIN,14,14,0,11,11,0.208,VP,1,0,0,4,,0,5,0,0,3.12,LEFT,0,64,64,1.208,home,80
2023,24153195,TONI,SUURONEN,KooKoo,4,4,0.105,1995-06-30,,4,,0,0,1,38,6,0,6,0.158,180,0.0,0,False,TONI SUURONEN,FIN,20,20,0,10,10,0.263,VL,2,0,0,3,,0,1,0,0,10.34,LEFT,0,58,58,1.526,away,85
2023,23793763,MICKE-MAX,ÅSTEN,HIFK,5,5,0.069,1992-06-10,,5,,0,0,0,72,5,0,5,0.069,181,0.0,0,False,MICKE-MAX ÅSTEN,FIN,108,108,0,10,10,0.139,OL,0,0,0,1,,0,4,0,0,4.63,LEFT,0,108,108,1.5,home,87
2023,29783858,KASPER,BJÖRKQVIST,Kärpät,5,5,0.079,1997-07-10,,3,,0,0,1,63,5,0,5,0.079,187,0.0,0,False,KASPER BJÖRKQVIST,FIN,39,39,0,10,10,0.159,OL,1,0,0,3,,0,2,0,0,4.24,LEFT,1,118,118,1.873,home,96
2023,34570580,TOPIAS,HYNNINEN,Jukurit,5,5,0.125,2005-12-19,,5,,0,0,1,40,5,0,5,0.125,176,0.0,0,False,TOPIAS HYNNINEN,FIN,2,2,0,10,10,0.25,VL,0,0,0,3,,0,2,0,0,19.23,LEFT,0,26,26,0.65,home,73
2023,40431875,HUGO,GALLET,KalPa,7,7,0.104,1997-06-20,,3,,0,0,0,67,3,0,3,0.045,192,0.0,0,False,HUGO GALLET,FRA,57,57,0,10,10,0.149,VP,0,0,0,5,,0,2,0,0,2.05,LEFT,0,146,146,2.179,home,94
2023,60653074,GUSTAV,OLHAVER,SaiPa,7,7,0.117,1997-07-03,,2,,0,0,1,60,3,0,3,0.05,198,0.0,0,False,GUSTAV OLHAVER,SWE,20,20,0,10,10,0.167,VL,0,0,0,5,,0,2,0,0,3.3,LEFT,1,91,91,1.517,away,97
2023,60672121,JOSHUA,TEVES,JYP,7,7,0.146,1995-02-18,,3,,0,0,0,48,3,0,3,0.062,183,0.0,0,False,JOSHUA TEVES,CAN,20,20,0,10,10,0.208,OP,0,0,0,4,,0,3,0,0,2.65,LEFT,0,113,113,2.354,away,77
2023,60671583,ANTON,KARLSSON,KalPa,8,8,0.119,1993-05-20,,2,,0,0,0,67,2,0,2,0.03,187,0.0,0,False,ANTON KARLSSON,SWE,45,45,0,10,10,0.149,VP,0,0,0,3,,0,5,0,0,1.71,LEFT,0,117,117,1.746,home,88
2023,60698903,LUCAS,NORDSÄTER,Jukurit,8,8,0.205,1998-10-08,,2,,0,0,0,39,2,0,2,0.051,185,0.0,0,False,LUCAS NORDSÄTER,SWE,38,38,0,10,10,0.256,VP,0,0,0,4,,0,4,0,0,2.47,LEFT,0,81,81,2.077,away,83
2023,32640153,JIMI,SUOMI,TPS,9,9,0.15,2003-03-01,,1,,0,0,1,60,1,0,1,0.017,177,0.0,0,False,JIMI SUOMI,FIN,14,14,0,10,10,0.167,OP,0,0,0,2,,0,7,0,0,0.94,LEFT,0,106,106,1.767,away,68
2023,33424682,RAMI,MÄÄTTÄ,Ässät,9,9,0.132,2002-04-03,,1,,0,0,1,68,1,0,1,0.015,180,0.0,0,False,RAMI MÄÄTTÄ,FIN,38,38,0,10,10,0.147,VP,0,0,0,4,,0,5,0,0,0.61,LEFT,0,165,165,2.426,away,82
2023,22240990,ALEKSI,LAAKSO,Ässät,9,9,0.132,1990-03-16,,1,,0,0,0,68,1,0,1,0.015,182,0.0,0,False,ALEKSI LAAKSO,FIN,81,81,0,10,10,0.147,VP,0,0,0,5,,0,4,0,0,0.69,LEFT,0,144,144,2.118,away,80
2023,32873373,ANDREAS,OKANY,KalPa,9,9,0.141,2001-10-29,,1,,0,0,1,64,1,0,1,0.016,177,0.0,0,False,ANDREAS OKANY,FIN,29,29,0,10,10,0.156,VL,0,0,0,6,,0,3,0,0,1.35,LEFT,0,74,74,1.156,home,75
2023,32257481,KALLE,VÄISÄNEN,TPS,3,3,0.048,2003-01-28,,5,,0,0,0,63,6,0,6,0.095,193,0.0,0,False,KALLE VÄISÄNEN,FIN,14,14,0,9,9,0.143,OL,1,0,0,2,,0,1,0,0,5.04,RIGHT,0,119,119,1.889,away,85
2023,23064609,ERIK,RISKA,Sport,4,4,0.078,1989-05-16,,5,,0,0,1,51,5,0,5,0.098,188,0.0,0,False,ERIK RISKA,FIN,16,16,0,9,9,0.176,OL,0,0,0,3,,0,1,0,0,6.41,LEFT,0,78,78,1.529,away,92
2023,29670505,JERE,HENRIKSSON,Tappara,6,6,0.171,2001-02-08,,3,,0,0,1,35,3,0,3,0.086,180,0.0,0,False,JERE HENRIKSSON,FIN,4,4,0,9,9,0.257,VL,0,0,0,4,,0,2,0,0,5.0,LEFT,0,60,60,1.714,home,85
2023,29942725,SAKU,SALMINEN,Pelicans,6,6,0.078,1999-11-13,,3,,0,0,0,77,3,0,3,0.039,184,0.0,0,False,SAKU SALMINEN,FIN,30,30,0,9,9,0.117,P,0,0,0,3,,0,3,0,0,2.29,LEFT,0,131,131,1.701,away,88
2023,60598934,JAEDON,DESCHENEAU,SaiPa,6,6,0.182,1995-02-22,,2,,0,0,0,33,3,0,3,0.091,175,0.0,0,False,JAEDON DESCHENEAU,CAN,8,8,0,9,9,0.273,OL,1,0,0,4,,0,2,0,0,8.57,RIGHT,0,35,35,1.061,away,85
2023,24570406,JARNO,KOSKIRANTA,Ilves,6,6,0.188,1986-12-09,,2,,0,0,1,32,3,0,3,0.094,192,0.0,0,False,JARNO KOSKIRANTA,FIN,6,6,0,9,9,0.281,KH,0,0,0,5,,0,1,0,0,7.89,LEFT,1,38,38,1.188,home,91
2023,60661739,EDDIE,LARSSON,HIFK,8,8,0.113,1991-02-15,,0,,0,0,0,71,1,0,1,0.014,187,0.0,0,False,EDDIE LARSSON,SWE,30,30,0,9,9,0.127,VP,1,0,0,5,,0,3,0,0,1.03,LEFT,0,97,97,1.366,home,92
2023,32107434,HUGO,RIKKILÄ,SaiPa,8,8,0.133,2001-05-08,,1,,0,0,0,60,1,0,1,0.017,182,0.0,0,False,HUGO RIKKILÄ,FIN,32,32,0,9,9,0.15,VP,0,0,0,3,,0,5,0,0,1.11,LEFT,0,90,90,1.5,away,83
2023,40005621,SANTERI,AIROLA,SaiPa,8,8,0.8,2000-06-29,,1,,0,0,0,10,1,0,1,0.1,180,0.0,0,False,SANTERI AIROLA,FIN,2,2,0,9,9,0.9,OP,0,0,0,6,,0,2,0,0,2.78,RIGHT,0,36,36,3.6,away,74
2023,29902367,JUUSO,JÄMSEN,Pelicans,3,3,0.039,2000-06-29,,3,,0,0,1,77,5,0,5,0.065,175,0.0,0,False,JUUSO JÄMSEN,FIN,6,6,0,8,8,0.104,OL,2,0,0,2,,0,1,0,0,11.63,RIGHT,0,43,43,0.558,away,76
2023,32569153,VEIKKO,LOIMARANTA,HPK,3,3,0.188,2000-12-21,,5,,0,0,0,16,5,0,5,0.312,182,0.0,0,False,VEIKKO LOIMARANTA,FIN,4,4,0,8,8,0.5,VL,0,0,0,1,,0,2,0,0,11.36,LEFT,0,44,44,2.75,home,79
2023,32569153,VEIKKO,LOIMARANTA,SaiPa,4,4,0.098,2000-12-21,,3,,0,0,1,41,4,0,4,0.098,182,0.0,0,False,VEIKKO LOIMARANTA,FIN,14,14,0,8,8,0.195,VL,1,0,0,3,,0,1,0,0,4.49,LEFT,0,89,89,2.171,away,79
2023,31539993,KALLE,ERVASTI,Lukko,5,5,0.083,2003-03-07,,3,,0,0,1,60,3,0,3,0.05,180,0.0,0,False,KALLE ERVASTI,FIN,12,12,0,8,8,0.133,VP,0,0,0,3,,0,2,0,0,2.83,RIGHT,0,106,106,1.767,away,83
2023,31896306,VILJAMI,NIEMINEN,Tappara,5,5,0.111,2001-12-28,,3,,0,0,0,45,3,0,3,0.067,177,0.0,0,False,VILJAMI NIEMINEN,FIN,2,2,0,8,8,0.178,VL,0,0,0,4,,0,1,0,0,6.12,LEFT,0,49,49,1.089,away,79
2023,40015008,VILI,MUNKKI,TPS,6,6,0.095,2002-02-26,,2,,0,0,1,63,2,0,2,0.032,183,0.0,0,False,VILI MUNKKI,FIN,8,8,0,8,8,0.127,KH,0,0,0,3,,0,3,0,0,4.65,LEFT,0,43,43,0.683,away,91
2023,28489001,TINO,METSÄVAINIO,SaiPa,6,6,0.1,1996-10-14,,1,,0,0,0,60,2,0,2,0.033,172,0.0,0,False,TINO METSÄVAINIO,FIN,6,6,0,8,8,0.133,KH,0,0,0,1,,0,5,0,0,4.76,LEFT,1,42,42,0.7,away,71
2023,60651673,TOMAS,PAVELKA,Lukko,6,6,0.095,1993-05-29,,2,,0,0,0,63,2,0,2,0.032,185,0.0,0,False,TOMAS PAVELKA,CZE,14,14,0,8,8,0.127,P,0,0,0,3,,0,3,0,0,1.83,LEFT,0,109,109,1.73,away,85
2023,32294910,NIKLAS,YLITALO,Lukko,6,6,0.102,2000-02-01,,2,,0,0,1,59,2,0,2,0.034,179,0.0,0,False,NIKLAS YLITALO,FIN,10,10,0,8,8,0.136,VL,0,0,0,5,,0,1,0,0,2.86,RIGHT,0,70,70,1.186,away,79
2023,31377236,JULIUS,REINI,HPK,7,7,0.127,2000-05-18,,1,,0,0,0,55,1,0,1,0.018,186,0.0,0,False,JULIUS REINI,FIN,20,20,0,8,8,0.145,P,0,0,0,5,,0,2,0,0,1.61,LEFT,0,62,62,1.127,away,92
2023,60660276,PETER,ANDERSSON,Pelicans,7,7,0.103,1991-04-13,,1,,0,0,0,68,1,0,1,0.015,192,0.0,0,False,PETER ANDERSSON,SWE,24,24,0,8,8,0.118,OP,0,0,0,4,,0,3,0,0,1.32,LEFT,0,76,76,1.118,away,92
2023,40005288,KARRI,AHO,HPK,8,8,0.421,2002-09-06,,0,,0,0,0,19,0,0,0,0.0,186,0.0,0,False,KARRI AHO,FIN,2,2,0,8,8,0.421,P,0,0,0,2,,0,6,0,0,0.0,LEFT,0,36,36,1.895,home,86
2023,60361530,MATIC,TÖRÖK,KooKoo,2,2,0.039,2003-07-26,,5,,0,0,2,51,5,0,5,0.098,179,0.0,0,False,MATIC TÖRÖK,SLO,4,4,0,7,7,0.137,OL,0,0,0,1,,0,1,0,0,13.89,LEFT,0,36,36,0.706,away,82
2023,60454974,SEBASTIAN,STÅLBERG,TPS,3,3,0.231,1990-03-06,,3,,0,0,0,13,4,0,4,0.308,185,0.0,0,False,SEBASTIAN STÅLBERG,SWE,0,0,0,7,7,0.538,OL,1,0,0,3,,0,0,0,0,11.43,RIGHT,0,35,35,2.692,home,84
2023,24459695,OSSI,IKONEN,HPK,4,4,0.067,1990-03-04,,3,,0,0,0,60,3,0,3,0.05,179,0.0,0,False,OSSI IKONEN,FIN,30,30,0,7,7,0.117,VP,0,0,0,0,,0,4,0,0,2.22,LEFT,0,135,135,2.25,away,77
2023,31905381,MIRO,NALLI,Sport,4,4,0.077,1999-01-28,,3,,0,0,0,52,3,0,3,0.058,186,0.0,0,False,MIRO NALLI,FIN,16,16,0,7,7,0.135,OL,0,0,0,3,,0,1,0,0,5.45,LEFT,0,55,55,1.058,home,82
2023,22937737,JUUSO,PULLI,Sport,4,4,0.067,1991-08-30,,3,,0,0,1,60,3,0,3,0.05,185,0.0,0,False,JUUSO PULLI,FIN,30,30,0,7,7,0.117,P,0,0,0,3,,0,1,0,0,2.03,LEFT,0,148,148,2.467,home,90
2023,23597163,OLAVI,VAUHKONEN,SaiPa,4,4,0.2,1989-01-24,,3,,0,0,0,20,3,0,3,0.15,194,0.0,0,False,OLAVI VAUHKONEN,FIN,2,2,0,7,7,0.35,OL,0,0,0,2,,0,2,0,0,6.98,RIGHT,0,43,43,2.15,away,109
2023,60715086,FILIP,WESTERLUND,Ilves,4,4,0.121,1999-04-17,,3,,0,0,0,33,3,0,3,0.091,181,0.0,0,False,FILIP WESTERLUND,SWE,6,6,0,7,7,0.212,OP,0,0,0,2,,0,2,0,0,2.59,RIGHT,0,116,116,3.515,away,82
2023,24880895,PANU,MIEHO,Ilves,5,5,0.139,1995-01-24,,2,,0,0,1,36,2,0,2,0.056,186,0.0,0,False,PANU MIEHO,FIN,12,12,0,7,7,0.194,OL,0,0,0,2,,0,3,0,0,7.69,LEFT,0,26,26,0.722,home,84
2023,60653335,GREG,MORO,SaiPa,5,5,0.1,1995-10-01,,2,,0,0,0,50,2,0,2,0.04,193,0.0,0,False,GREG MORO,CAN,30,30,0,7,7,0.14,OP,0,0,0,0,,0,5,0,0,2.38,RIGHT,0,84,84,1.68,away,93
2023,24421720,VALTTERI,HIETANEN,Sport,5,5,0.083,1992-12-23,,2,,0,0,0,60,2,0,2,0.033,186,0.0,0,False,VALTTERI HIETANEN,FIN,55,55,0,7,7,0.117,VP,0,0,0,2,,0,3,0,0,1.47,LEFT,0,136,136,2.267,home,88
2023,31903545,MIKKO,PETMAN,JYP,5,5,0.083,2001-05-13,,1,,0,0,0,60,2,0,2,0.033,184,0.0,0,False,MIKKO PETMAN,FIN,26,26,0,7,7,0.117,OL,1,0,0,2,,0,3,0,0,5.13,RIGHT,0,39,39,0.65,away,88
2023,32576625,JESSE,SEPPÄLÄ,HIFK,5,5,0.077,2002-01-07,,2,,0,0,0,65,2,0,2,0.031,172,0.0,0,False,JESSE SEPPÄLÄ,FIN,18,18,0,7,7,0.108,KH,0,0,0,5,,0,0,0,0,2.33,LEFT,0,86,86,1.323,away,70
2023,29936715,KASPER,KOTKANSALO,HIFK,6,6,0.162,1998-11-16,,1,,0,0,0,37,1,0,1,0.027,190,0.0,0,False,KASPER KOTKANSALO,FIN,8,8,0,7,7,0.189,OP,0,0,0,2,,0,4,0,0,1.11,LEFT,0,90,90,2.432,home,93
2023,24570406,JARNO,KOSKIRANTA,SaiPa,6,6,0.15,1986-12-09,,1,,0,0,0,40,1,0,1,0.025,192,0.0,0,False,JARNO KOSKIRANTA,FIN,12,12,0,7,7,0.175,KH,0,0,0,3,,0,3,0,0,1.85,LEFT,0,54,54,1.35,away,91
2023,32976568,ALEKSI,MALINEN,JYP,7,7,0.117,2003-05-26,,0,,0,0,0,60,0,0,0,0.0,187,0.0,0,False,ALEKSI MALINEN,FIN,2,2,0,7,7,0.117,VP,0,0,0,1,,0,6,0,0,0.0,LEFT,0,57,57,0.95,away,87
2023,22800958,OLLI,PALOLA,HIFK,2,2,0.049,1988-04-08,,4,,0,0,1,41,4,0,4,0.098,179,0.0,0,False,OLLI PALOLA,FIN,8,8,0,6,6,0.146,OL,0,0,0,1,,0,1,0,0,7.55,RIGHT,0,53,53,1.293,home,85
2023,33420204,Kasper,Lundell,HIFK,2,2,0.033,2004-03-11,,3,,0,0,1,60,4,0,4,0.067,182,0.0,0,False,Kasper Lundell,FIN,2,2,0,6,6,0.1,KH,1,0,0,1,,0,1,0,0,10.53,LEFT,0,38,38,0.633,home,82
2023,32105313,LEEVI,VIITALA,Ässät,2,2,0.044,2001-06-20,,3,,0,0,0,45,4,0,4,0.089,181,0.0,0,False,LEEVI VIITALA,FIN,4,4,0,6,6,0.133,OL,1,0,0,2,,0,0,0,0,6.15,RIGHT,0,65,65,1.444,away,90
2023,33388333,SANTERI,KOSKELA,JYP,2,2,0.071,2002-10-20,,4,,0,0,1,28,4,0,4,0.143,176,0.0,0,False,SANTERI KOSKELA,FIN,12,12,0,6,6,0.214,KH,0,0,0,1,,0,1,0,0,12.5,LEFT,0,32,32,1.143,home,66
2023,32306811,SEVERI,IMMONEN,KalPa,3,3,0.062,2000-06-21,,3,,0,0,1,48,3,0,3,0.062,180,0.0,0,False,SEVERI IMMONEN,FIN,8,8,0,6,6,0.125,VL,0,0,0,2,,0,1,0,0,10.34,LEFT,0,29,29,0.604,away,81
2023,32558931,TUUKKA,TIEKSOLA,Kärpät,3,3,0.214,2001-06-22,,3,,0,0,2,14,3,0,3,0.214,178,0.0,0,False,TUUKKA TIEKSOLA,FIN,2,2,0,6,6,0.429,OL,0,0,0,2,,0,1,0,0,11.11,RIGHT,0,27,27,1.929,away,71
2023,29846355,SAMI,MOILANEN,Tappara,4,4,0.056,1999-01-22,,2,,0,0,1,71,2,0,2,0.028,175,0.0,0,False,SAMI MOILANEN,FIN,6,6,0,6,6,0.085,KH,0,0,0,3,,0,1,0,0,7.69,LEFT,0,26,26,0.366,home,82
2023,60660671,KEVIN,CZUCZMAN,Ilves,4,4,0.085,1991-01-09,,2,,0,0,0,47,2,0,2,0.043,191,0.0,0,False,KEVIN CZUCZMAN,CAN,6,6,0,6,6,0.128,OP,0,0,0,3,,0,1,0,0,2.56,LEFT,0,78,78,1.66,home,88
2023,60662469,GEOFF,PLATT,JYP,4,4,0.222,1985-07-10,,1,,0,0,0,18,2,0,2,0.111,176,0.0,0,False,GEOFF PLATT,CAN,4,4,0,6,6,0.333,KH,1,0,0,1,,0,3,0,0,6.67,LEFT,0,30,30,1.667,away,82
2023,33464927,KIM,NIEMINEN,Lukko,4,4,0.061,2001-12-28,,2,,0,0,0,66,2,0,2,0.03,177,0.0,0,False,KIM NIEMINEN,FIN,14,14,0,6,6,0.091,VL,0,0,0,1,,0,3,0,0,4.44,LEFT,0,45,45,0.682,away,80
2023,32845479,FEETU,KNIHTI,Ässät,4,4,0.061,2003-03-16,,2,,0,0,1,66,2,0,2,0.03,182,0.0,0,False,FEETU KNIHTI,FIN,8,8,0,6,6,0.091,VL,0,0,0,0,,0,4,0,0,2.99,LEFT,0,67,67,1.015,home,81
2023,31927592,SAMUEL,VALKEEJÄRVI,KooKoo,4,4,0.066,2001-05-11,,2,,0,0,0,61,2,0,2,0.033,182,0.0,0,False,SAMUEL VALKEEJÄRVI,FIN,18,18,0,6,6,0.098,VL,0,0,0,3,,0,1,0,0,2.7,LEFT,0,74,74,1.213,home,83
2023,40007991,OTTO,HOKKANEN,SaiPa,4,4,0.111,2004-02-10,,1,,0,0,0,36,2,0,2,0.056,189,0.0,0,False,OTTO HOKKANEN,FIN,8,8,0,6,6,0.167,KH,1,0,0,2,,0,2,0,0,6.45,LEFT,0,31,31,0.861,away,85
2023,29670505,JERE,HENRIKSSON,HPK,4,4,0.267,2001-02-08,,2,,0,0,0,15,2,0,2,0.133,180,0.0,0,False,JERE HENRIKSSON,FIN,4,4,0,6,6,0.4,OL,0,0,0,2,,0,2,0,0,5.88,LEFT,0,34,34,2.267,away,85
2023,60661744,STEFAN,WARG,KooKoo,5,5,0.119,1990-02-06,,1,,0,0,0,42,1,0,1,0.024,191,0.0,0,False,STEFAN WARG,SWE,10,10,0,6,6,0.143,OP,0,0,0,2,,0,3,0,0,1.67,RIGHT,0,60,60,1.429,away,100
2023,23470251,JUHO,TOMMILA,Sport,5,5,0.083,1993-02-09,,1,,0,0,0,60,1,0,1,0.017,184,0.0,0,False,JUHO TOMMILA,FIN,36,36,0,6,6,0.1,OP,0,0,0,4,,0,1,0,0,0.95,RIGHT,0,105,105,1.75,home,86
2023,30616480,VILLE,HEIKKALA,Kärpät,5,5,0.094,1999-11-13,,1,,0,0,0,53,1,0,1,0.019,170,0.0,0,False,VILLE HEIKKALA,FIN,4,4,0,6,6,0.113,VL,0,0,0,2,,0,3,0,0,1.72,LEFT,0,58,58,1.094,home,75
2023,60713638,KEVIN,ROY,HIFK,5,5,0.208,1993-05-20,,1,,0,0,0,24,1,0,1,0.042,0,0.0,0,False,KEVIN ROY,CAN,4,4,0,6,6,0.25,VL,0,0,0,1,,0,4,0,0,2.17,LEFT,0,46,46,1.917,home,0
2023,23097498,MIRO,RUOKONEN,Ilves,2,2,0.033,1996-03-27,,3,,0,0,0,60,3,0,3,0.05,182,0.0,0,False,MIRO RUOKONEN,FIN,10,10,0,5,5,0.083,VL,0,0,0,0,,0,2,0,0,12.0,LEFT,0,25,25,0.417,away,86
2023,31896306,VILJAMI,NIEMINEN,Sport,2,2,0.167,2001-12-28,,1,,0,0,1,12,3,0,3,0.25,179,0.0,0,False,VILJAMI NIEMINEN,FIN,4,4,0,5,5,0.417,VL,2,0,0,1,,0,1,0,0,5.56,LEFT,0,54,54,4.5,away,82
2023,30049633,KALLE,MYLLYMAA,Ässät,3,3,0.052,2002-03-25,,1,,0,0,0,58,2,0,2,0.034,178,0.0,0,False,KALLE MYLLYMAA,FIN,4,4,0,5,5,0.086,KH,1,0,0,2,,0,1,0,0,5.56,LEFT,0,36,36,0.621,away,80
2023,21345676,TURO,ASPLUND,Sport,3,3,0.05,1985-06-08,,2,,0,0,0,60,2,0,2,0.033,181,0.0,0,False,TURO ASPLUND,FIN,10,10,0,5,5,0.083,KH,0,0,0,2,,0,1,0,0,4.0,LEFT,0,50,50,0.833,home,94
2023,30754342,AATU,AARNIO,Sport,3,3,0.05,2000-06-25,,2,,0,0,0,60,2,0,2,0.033,187,0.0,0,False,AATU AARNIO,FIN,12,12,0,5,5,0.083,VP,0,0,0,3,,0,0,0,0,1.56,LEFT,0,128,128,2.133,home,84
2023,33209030,JERE,LASSILA,JYP,3,3,0.05,2004-03-08,,2,,0,0,0,60,2,0,2,0.033,179,0.0,0,False,JERE LASSILA,FIN,16,16,0,5,5,0.083,KH,0,0,0,3,,0,0,0,0,6.9,LEFT,0,29,29,0.483,away,79
2023,24641005,ANTTI,KALAPUDAS,Kärpät,3,3,0.13,1996-07-22,,2,,0,0,1,23,2,0,2,0.087,182,0.0,0,False,ANTTI KALAPUDAS,FIN,8,8,0,5,5,0.217,VL,0,0,0,2,,0,1,0,0,5.56,LEFT,0,36,36,1.565,home,87
2023,32713394,OSKARI,LUOTO,Tappara,3,3,0.053,2002-05-21,,2,,0,0,0,57,2,0,2,0.035,184,0.0,0,False,OSKARI LUOTO,FIN,4,4,0,5,5,0.088,VL,0,0,0,2,,0,1,0,0,12.5,LEFT,0,16,16,0.281,home,73
2023,34562750,TOPI,RÖNNI,Tappara,3,3,0.058,2004-05-05,,2,,0,0,0,52,2,0,2,0.038,186,0.0,0,False,TOPI RÖNNI,FIN,4,4,0,5,5,0.096,KH,0,0,0,1,,0,2,0,0,10.53,LEFT,0,19,19,0.365,away,80
2023,34589827,ARON,KIVIHARJU,TPS,4,4,0.067,2006-01-25,,1,,0,0,0,60,1,0,1,0.017,176,0.0,0,False,ARON KIVIHARJU,FIN,4,4,0,5,5,0.083,P,0,0,0,3,,0,1,0,0,2.44,LEFT,0,41,41,0.683,away,75
